26,C2,FALSE,Veh,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,25.642,25.910,0.350,,,,,,TRUE,0.367,TRUE,3,19,Amp,,0.980,N,N,N,N,N
26,C2,FALSE,Veh,FOXA1,UNKNOWN,FAM,NFQ-MGB,,,,1.000,0.633,1.581,29.345,29.497,0.132,3.703,3.586,0.266,0.154,0.000,TRUE,0.142,TRUE,3,24,Amp,,0.990,N,N,N,N,N
27,C3,FALSE,Veh,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,25.783,25.910,0.350,,,,,,TRUE,0.367,TRUE,3,19,Amp,,0.978,N,N,N,N,N
27,C3,FALSE,Veh,FOXA1,UNKNOWN,FAM,NFQ-MGB,,,,1.000,0.633,1.581,29.557,29.497,0.132,3.774,3.586,0.266,0.154,0.000,TRUE,0.142,TRUE,3,25,Amp,,0.990,N,N,N,N,N
28,C4,FALSE,E2,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,26.082,25.763,0.467,,,,,,TRUE,0.367,TRUE,3,20,Amp,,0.967,N,N,N,N,N
28,C4,FALSE,E2,FOXA1,UNKNOWN,FAM,NFQ-MGB,,,,0.676,0.372,1.228,30.202,29.914,0.251,4.120,4.151,0.346,0.200,0.564,TRUE,0.142,TRUE,3,25,Amp,,0.990,N,N,N,N,N
29,C5,FALSE,E2,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,25.981,25.763,0.467,,,,,,TRUE,0.367,TRUE,3,20,Amp,,0.974,N,N,N,N,N
29,C5,FALSE,E2,FOXA1,UNKNOWN,FAM,NFQ-MGB,,,,0.676,0.372,1.228,29.802,29.914,0.251,3.821,4.151,0.346,0.200,0.564,TRUE,0.142,TRUE,3,25,Amp,,0.988,N,N,N,N,N
30,C6,FALSE,E2,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,25.227,25.763,0.467,,,,,,TRUE,0.367,TRUE,3,19,Amp,,0.979,N,N,N,N,N
30,C6,FALSE,E2,FOXA1,UNKNOWN,FAM,NFQ-MGB,,,,0.676,0.372,1.228,29.739,29.914,0.251,4.512,4.151,0.346,0.200,0.564,TRUE,0.142,TRUE,3,25,Amp,,0.991,N,N,N,N,N
31,C7,FALSE,Ful,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,25.987,25.620,0.407,,,,,,TRUE,0.367,TRUE,3,20,Amp,,0.978,N,N,N,N,N
31,C7,FALSE,Ful,FOXA1,UNKNOWN,FAM,NFQ-MGB,,,,1.449,0.905,2.319,28.742,28.672,0.355,2.756,3.051,0.273,0.158,-0.535,TRUE,0.142,TRUE,3,23,Amp,,0.992,N,N,N,N,N
32,C8,FALSE,Ful,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,25.183,25.620,0.407,,,,,,TRUE,0.367,TRUE,3,18,Amp,,0.983,N,N,N,N,N
32,C8,FALSE,Ful,FOXA1,UNKNOWN,FAM,NFQ-MGB,,,,1.449,0.905,2.319,28.287,28.672,0.355,3.104,3.051,0.273,0.158,-0.535,TRUE,0.142,TRUE,3,23,Amp,,0.989,N,N,N,N,N
33,C9,FALSE,Ful,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,25.691,25.620,0.407,,,,,,TRUE,0.367,TRUE,3,20,Amp,,0.978,N,N,N,N,N
33,C9,FALSE,Ful,FOXA1,UNKNOWN,FAM,NFQ-MGB,,,,1.449,0.905,2.319,28.985,28.672,0.355,3.294,3.051,0.273,0.158,-0.535,TRUE,0.142,TRUE,3,24,Amp,,0.993,N,N,N,N,N
34,C10,FALSE,Laso,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,26.024,25.469,0.568,,,,,,TRUE,0.367,TRUE,3,20,Amp,,0.966,N,N,N,Y,N
34,C10,FALSE,Laso,FOXA1,UNKNOWN,FAM,NFQ-MGB,,,,1.881,1.476,2.397,28.603,28.144,0.576,2.579,2.675,0.141,0.081,-0.911,TRUE,0.142,TRUE,3,23,Amp,,0.989,N,N,N,Y,N
35,C11,FALSE,Laso,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,25.494,25.469,0.568,,,,,,TRUE,0.367,TRUE,3,19,Amp,,0.967,N,N,N,Y,N
35,C11,FALSE,Laso,FOXA1,UNKNOWN,FAM,NFQ-MGB,,,,1.881,1.476,2.397,28.331,28.144,0.576,2.837,2.675,0.141,0.081,-0.911,TRUE,0.142,TRUE,3,23,Amp,,0.989,N,N,N,Y,N
36,C12,FALSE,Laso,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,24.888,25.469,0.568,,,,,,TRUE,0.367,TRUE,3,18,Amp,,0.985,N,N,N,Y,N
36,C12,FALSE,Laso,FOXA1,UNKNOWN,FAM,NFQ-MGB,,,,1.881,1.476,2.397,27.498,28.144,0.576,2.609,2.675,0.141,0.081,-0.911,TRUE,0.142,TRUE,3,23,Amp,,0.988,N,N,N,Y,N
37,D1,FALSE,Veh,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,26.155,25.829,0.285,,,,,,TRUE,0.367,TRUE,3,20,Amp,,0.967,N,N,N,N,N
37,D1,FALSE,Veh,MYC,UNKNOWN,FAM,NFQ-MGB,,,,1.000,0.121,8.275,32.896,31.155,1.511,6.742,5.326,1.227,0.709,0.000,TRUE,0.147,TRUE,3,28,Amp,,0.992,N,N,N,Y,N
38,D2,FALSE,Veh,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,25.624,25.829,0.285,,,,,,TRUE,0.367,TRUE,3,19,Amp,,0.974,N,N,N,N,N
38,D2,FALSE,Veh,MYC,UNKNOWN,FAM,NFQ-MGB,,,,1.000,0.121,8.275,30.184,31.155,1.511,4.560,5.326,1.227,0.709,0.000,TRUE,0.147,TRUE,3,25,Amp,,0.989,N,N,N,Y,N
39,D3,FALSE,Veh,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,25.709,25.829,0.285,,,,,,TRUE,0.367,TRUE,3,19,Amp,,0.966,N,N,N,N,N
39,D3,FALSE,Veh,MYC,UNKNOWN,FAM,NFQ-MGB,,,,1.000,0.121,8.275,30.386,31.155,1.511,4.677,5.326,1.227,0.709,0.000,TRUE,0.147,TRUE,3,25,Amp,,0.991,N,N,N,Y,N
40,D4,FALSE,E2,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,26.201,25.812,0.563,,,,,,TRUE,0.367,TRUE,3,20,Amp,,0.952,N,N,N,Y,N
40,D4,FALSE,E2,MYC,UNKNOWN,FAM,NFQ-MGB,,,,0.927,0.590,1.457,31.333,31.247,0.450,5.132,5.435,0.262,0.152,0.109,TRUE,0.147,TRUE,3,26,Amp,,0.991,N,N,N,N,N
41,D5,FALSE,E2,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,26.069,25.812,0.563,,,,,,TRUE,0.367,TRUE,3,20,Amp,,0.957,N,N,N,Y,N
41,D5,FALSE,E2,MYC,UNKNOWN,FAM,NFQ-MGB,,,,0.927,0.590,1.457,31.649,31.247,0.450,5.579,5.435,0.262,0.152,0.109,TRUE,0.147,TRUE,3,27,Amp,,0.988,N,N,N,N,N
42,D6,FALSE,E2,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,25.167,25.812,0.563,,,,,,TRUE,0.367,TRUE,3,18,Amp,,0.954,N,N,N,Y,N
42,D6,FALSE,E2,MYC,UNKNOWN,FAM,NFQ-MGB,,,,0.927,0.590,1.457,30.761,31.247,0.450,5.593,5.435,0.262,0.152,0.109,TRUE,0.147,TRUE,3,26,Amp,,0.989,N,N,N,N,N
43,D7,FALSE,Ful,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,25.993,25.646,0.330,,,,,,TRUE,0.367,TRUE,3,20,Amp,,0.977,N,N,N,N,N
43,D7,FALSE,Ful,MYC,UNKNOWN,FAM,NFQ-MGB,,,,1.009,0.531,1.915,31.353,30.959,0.413,5.360,5.314,0.372,0.215,-0.012,TRUE,0.147,TRUE,3,26,Amp,,0.991,N,N,N,N,N
44,D8,FALSE,Ful,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,25.336,25.646,0.330,,,,,,TRUE,0.367,TRUE,3,19,Amp,,0.976,N,N,N,N,N
44,D8,FALSE,Ful,MYC,UNKNOWN,FAM,NFQ-MGB,,,,1.009,0.531,1.915,30.997,30.959,0.413,5.661,5.314,0.372,0.215,-0.012,TRUE,0.147,TRUE,3,26,Amp,,0.994,N,N,N,N,N
45,D9,FALSE,Ful,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,25.608,25.646,0.330,,,,,,TRUE,0.367,TRUE,3,20,Amp,,0.965,N,N,N,N,N
45,D9,FALSE,Ful,MYC,UNKNOWN,FAM,NFQ-MGB,,,,1.009,0.531,1.915,30.529,30.959,0.413,4.920,5.314,0.372,0.215,-0.012,TRUE,0.147,TRUE,3,26,Amp,,0.991,N,N,N,N,N
46,D10,FALSE,Laso,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,25.981,25.507,0.618,,,,,,TRUE,0.367,TRUE,3,20,Amp,,0.981,N,N,N,Y,N
46,D10,FALSE,Laso,MYC,UNKNOWN,FAM,NFQ-MGB,,,,0.765,0.327,1.791,31.475,31.219,0.222,5.494,5.712,0.494,0.285,0.386,TRUE,0.147,TRUE,3,27,Amp,,0.991,N,N,N,N,N
47,D11,FALSE,Laso,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,25.733,25.507,0.618,,,,,,TRUE,0.367,TRUE,3,19,Amp,,0.977,N,N,N,Y,N
47,D11,FALSE,Laso,MYC,UNKNOWN,FAM,NFQ-MGB,,,,0.765,0.327,1.791,31.097,31.219,0.222,5.364,5.712,0.494,0.285,0.386,TRUE,0.147,TRUE,3,26,Amp,,0.988,N,N,N,N,N
48,D12,FALSE,Laso,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,24.808,25.507,0.618,,,,,,TRUE,0.367,TRUE,3,19,Amp,,0.925,N,N,N,Y,N
48,D12,FALSE,Laso,MYC,UNKNOWN,FAM,NFQ-MGB,,,,0.765,0.327,1.791,31.085,31.219,0.222,6.277,5.712,0.494,0.285,0.386,TRUE,0.147,TRUE,3,26,Amp,,0.970,N,N,N,N,N
49,E1,FALSE,Veh,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,26.143,25.876,0.241,,,,,,TRUE,0.367,TRUE,3,20,Amp,,0.984,N,N,N,N,N
49,E1,FALSE,Veh,IL6,UNKNOWN,FAM,NFQ-MGB,,,,,,,Undetermined,,,,,,,,TRUE,0.200,TRUE,3,35,Inconclusive,,0.000,Y,Y,N,N,N
